1.7670435260889467e-01 1.2033613317405179e+03
1.7875255259042355e-01 1.1872419091879319e+03
1.8082449348779517e-01 1.1720717085164417e+03
1.8292045048462938e-01 1.1575051347068284e+03
1.8504070195423022e-01 1.1431507633173298e+03
1.8718552949655792e-01 1.1286306003832408e+03
1.8935521797562951e-01 1.1135963838342457e+03
1.9155005555735280e-01 1.0977314897539284e+03
1.9377033374779890e-01 1.0807482219438664e+03
1.9601634743191856e-01 1.0624911012019143e+03
1.9828839491270714e-01 1.0429072756489011e+03
2.0058677795082339e-01 1.0219758709575208e+03
2.0291180180466781e-01 9.9982973941651858e+02
2.0526377527092521e-01 9.7667557803060686e+02
2.0764301072557748e-01 9.5273465675412115e+02
2.1004982416539153e-01 9.2833583594574736e+02
2.1248453524988828e-01 9.0382347406273595e+02
2.1494746734379805e-01 8.7952182131040342e+02
2.1743894756000801e-01 8.5576141896345837e+02
2.1995930680300749e-01 8.3284631803406717e+02
2.2250887981283693e-01 8.1102978587508289e+02
2.2508800520954617e-01 7.9049633539518629e+02
2.2769702553816801e-01 7.7140341700660053e+02
2.3033628731421313e-01 7.5382808894341758e+02
2.3300614106969247e-01 7.3773942588757177e+02
2.3570694139967277e-01 7.2309721600110186e+02
2.3843904700937205e-01 7.0975999487451372e+02
2.4120282076180069e-01 6.9748437005642074e+02
2.4399862972595501e-01 6.8603465917466292e+02
2.4682684522556925e-01 6.7512616644197306e+02
2.4968784288843268e-01 6.6444420240535078e+02
2.5258200269627845e-01 6.5369773117828458e+02
2.5550970903525072e-01 6.4265973498429844e+02
2.5847135074695637e-01 6.3114213654344644e+02
2.6146732118010924e-01 6.1899452616688995e+02
2.6449801824277197e-01 6.0619747368015203e+02
2.6756384445520454e-01 5.9277689305916851e+02
2.7066520700332414e-01 5.7879976055103805e+02
2.7380251779278575e-01 5.6446250750739136e+02
2.7697619350368907e-01 5.4997579136476156e+02
2.8018665564591955e-01 5.3555811005236251e+02
2.8343433061513090e-01 5.2146672180528765e+02
2.8671964974937697e-01 5.0794027902001756e+02
2.9004304938639919e-01 4.9514742476988982e+02
2.9340497092157869e-01 4.8316712722502183e+02
2.9680586086656024e-01 4.7206065469268509e+02
3.0024617090855493e-01 4.6179943308896696e+02
3.0372635797033115e-01 4.5226175970539026e+02
3.0724688427090036e-01 4.4332754989540371e+02
3.1080821738690639e-01 4.3483370503588043e+02
3.1441083031472650e-01 4.2658605197254747e+02
3.1805520153329198e-01 4.1840556202930173e+02
3.2174181506763716e-01 4.1015134950667692e+02
3.2547116055318481e-01 4.0170887661778522e+02
3.2924373330077689e-01 3.9298889588435935e+02
3.3306003436245885e-01 3.8401992498411954e+02
3.3692057059802671e-01 3.7487892344532492e+02
3.4082585474234517e-01 3.6564818840186450e+02
3.4477640547344640e-01 3.5645876845637514e+02
3.4877274748141773e-01 3.4744848199014382e+02
3.5281541153808832e-01 3.3873566117442965e+02
3.5690493456752298e-01 3.3040096297989680e+02
3.6104185971733371e-01 3.2250972234065637e+02
3.6522673643081754e-01 3.1509356811385288e+02
3.6946012051993027e-01 3.0808499627730788e+02
3.7374257423910640e-01 3.0140067932372386e+02
3.7807466635993492e-01 2.9495706056750043e+02
3.8245697224669989e-01 2.8865556358048502e+02
3.8689007393279756e-01 2.8240138364198543e+02
3.9137456019803840e-01 2.7612512722349294e+02
3.9591102664684585e-01 2.6981549617639280e+02
4.0050007578736113e-01 2.6347239965710668e+02
4.0514231711146476e-01 2.5711281498289679e+02
4.0983836717572614e-01 2.5080346454833102e+02
4.1458884968329113e-01 2.4461482905122364e+02
4.1939439556671865e-01 2.3860400209853006e+02
4.2425564307177771e-01 2.3279862509927489e+02
4.2917323784221573e-01 2.2721798465992310e+02
4.3414783300550924e-01 2.2187105338105465e+02
4.3918008925960861e-01 2.1672684697339560e+02
4.4427067496068828e-01 2.1174523265957322e+02
4.4942026621191422e-01 2.0688908558739519e+02
4.5462954695323993e-01 2.0212227461318986e+02
4.5989920905224385e-01 1.9741082932335740e+02
4.6522995239601894e-01 1.9272574741305803e+02
4.7062248498412818e-01 1.8807146649638770e+02
4.7607752302263678e-01 1.8347684515350312e+02
4.8159579101923511e-01 1.7896877408256904e+02
4.8717802187946307e-01 1.7456959056333065e+02
4.9282495700405132e-01 1.7029602163567992e+02
4.9853734638738939e-01 1.6616263787911430e+02
5.0431594871713592e-01 1.6217674727083934e+02
5.1016153147498333e-01 1.5831536427223986e+02
5.1607487103859073e-01 1.5454784486054231e+02
5.2205675278469754e-01 1.5084656030948415e+02
5.2810797119343311e-01 1.4719954847830334e+02
